job_key	rank_no	category_id	term_title	memo
FRONTEND	1	10	HTML 요소 구조(HTML Elements & Structure)	
FRONTEND	2	10	시맨틱 태그(Semantic Tag)	
FRONTEND	3	11	폼(form)	
FRONTEND	4	10	메타 태그(Meta Tag)	
FRONTEND	5	10	쿠키(Cookie)	
FRONTEND	6	10	세션(Session)	
FRONTEND	7	10	로컬 스토리지(LocalStorage)	
FRONTEND	8	10	세션 스토리지(SessionStorage)	
FRONTEND	9	10	웹 스토리지(Web Storage)	
FRONTEND	10	10	캐싱(Caching)	
FRONTEND	11	10	웹팩(Webpack)	
FRONTEND	12	10	비트(Vite)	
FRONTEND	13	10	가비지 컬렉션(Garbage Collection)	
FRONTEND	14	10	얕은 복사 / 깊은 복사(Shallow / Deep Copy)	
FRONTEND	15	10	환경 변수 파일(.env)	
FRONTEND	16	11	HTML5	
FRONTEND	17	11	뷰포트(Viewport)	
FRONTEND	18	11	입력 필드(Input Field)	
FRONTEND	19	11	폼 접근성(Form Accessibility)	
FRONTEND	20	11	Hover 효과(hover)	
FRONTEND	21	11	Focus 효과(focus)	
FRONTEND	22	11	Active 상태(active)	
FRONTEND	23	11	Disabled 상태(disabled)	
FRONTEND	24	11	반응형 디자인(Responsive Design)	
FRONTEND	25	11	CSS 프레임워크(CSS Framework)	
FRONTEND	26	12	샵 문법(# syntax)	
FRONTEND	27	12	제이슨(JSON)	
FRONTEND	28	13	컴포넌트(Component)	
FRONTEND	29	13	JSX	
FRONTEND	30	13	생명주기 메서드(Lifecycle Methods)	
FRONTEND	31	13	미들웨어(Middleware)	
FRONTEND	32	13	Prop Drilling	
FRONTEND	33	13	Props	
FRONTEND	34	13	프록시(Proxy)	
FRONTEND	35	13	퀵(Qwik)	
FRONTEND	36	13	리액트(React)	
FRONTEND	37	13	React 상태(State)	
FRONTEND	38	13	Recoil	
FRONTEND	39	13	리덕스(Redux)	
FRONTEND	40	13	라우터(Router)	
FRONTEND	41	13	단일 페이지 애플리케이션(SPA)	
FRONTEND	42	13	정적 사이트 생성(SSG)	
FRONTEND	43	13	서버 사이드 렌더링(SSR)	
FRONTEND	44	13	셀렉터(Selector)	
FRONTEND	45	13	발티오(Valtio)	
FRONTEND	46	13	가상 DOM(Virtual DOM)	
FRONTEND	47	13	바이트(Vite)	
FRONTEND	48	13	뷰(Vue.js)	
FRONTEND	49	13	뷰엑스(Vuex)	
FRONTEND	50	13	웹 컴포넌트(Web Components)	
FRONTEND	51	13	웹팩(Webpack)	
FRONTEND	52	13	주스탄트(Zustand)	
FRONTEND	53	13	비동기 상태(Async State)	
FRONTEND	54	13	프레임워크(Framework)	
FRONTEND	55	13	이벤트 소싱(Event Sourcing)	
FRONTEND	56	13	비관적 업데이트(Pessimistic Update)	
FRONTEND	57	13	서버 상태(Server State)	
FRONTEND	58	13	클라이언트 상태(Client State)	
FRONTEND	59	13	캐시 무효화(Cache Invalidation)	
FRONTEND	60	13	쿼리 키(Query Key)	
FRONTEND	61	13	전역 상태(Global State)	
FRONTEND	62	13	지역 상태(Local State)	
FRONTEND	63	13	트랜지션 상태(Transition State)	
FRONTEND	64	14	API 라우트(API Routes)	
FRONTEND	65	14	API 응답 캐싱(Response Caching)	
FRONTEND	66	14	접근성 테스트(Accessibility Test)	
FRONTEND	67	14	메타 프레임워크(Meta-framework)	
FRONTEND	68	14	모노레포(Monorepo)	
FRONTEND	69	14	미들웨어(Middleware)	
FRONTEND	70	14	번들링(Bundling)	
FRONTEND	71	14	상태(State)	
FRONTEND	72	14	생명주기 메서드(Lifecycle Methods)	
FRONTEND	73	14	스타일드 컴포넌트(Styled-components)	
FRONTEND	74	14	섀도우 DOM(Shadow DOM)	
FRONTEND	75	10	웹 표준(Web Standards)	
FRONTEND	76	10	웹 호환성(Web Compatibility)	
FRONTEND	77	10	코드 최소화(Minification)	
FRONTEND	78	10	압축(Compression, gzip/Brotli)	
FRONTEND	79	10	번들(Bundle)	
FRONTEND	80	10	트리 쉐이킹(Tree Shaking)	
FRONTEND	81	10	XSS(크로스 사이트 스크립팅, Cross-site Scripting)	
FRONTEND	82	10	CSRF(크로스 사이트 요청 위조, Cross-site Forgery)	
FRONTEND	83	10	입력값 정제(Input Sanitization)	
FRONTEND	84	10	웹소켓(WebSocket)	
FRONTEND	85	10	MIME 타입(MIME Type)	
FRONTEND	86	12	자바스크립트(JavaScript)	
FRONTEND	87	13	알파인JS(Alpine.js)	
FRONTEND	88	13	앵귤러(Angular)	
FRONTEND	89	13	아스트로(Astro)	
FRONTEND	90	13	아톰(Atom)	
FRONTEND	91	13	바벨(Babel)	
FRONTEND	92	15	Web Vitals 훅(Web Vitals Hook)	
FRONTEND	93	15	WebGL 최적화(WebGL Optimization)	
FRONTEND	94	15	하이드레이트(hydrate)	
FRONTEND	95	15	스켈레톤 UI(Skeleton UI)	
FRONTEND	96	16	ARIA 속성(ARIA Attributes)	
FRONTEND	97	16	HTML5 구조 사용(HTML5 Structural Elements)	
FRONTEND	98	16	유니버설 디자인(Universal Design)	
FRONTEND	99	16	일관된 UI 구조(Consistent Structure)	
FRONTEND	100	16	적응형 콘텐츠(Adaptive Content)	
BACKEND	1	17	3-way 핸드셰이크(Three-Way Handshake)	
BACKEND	2	17	ACK 패킷(ACK Packet)	
BACKEND	3	17	API 게이트웨이 패턴(API Gateway Pattern)	
BACKEND	4	17	API 게이트웨이(API Gateway)	
BACKEND	5	17	API 리밋(API Rate Limit)	
BACKEND	6	17	Ansible(Ansible)	
BACKEND	7	17	CAA 레코드(CAA Record)	
BACKEND	8	17	CDN 엣지 노드(Edge Node)	
BACKEND	9	17	CDN(Content Delivery Network)	
BACKEND	10	17	CORS(Cross-Origin Resource Sharing)	
BACKEND	11	17	CSP(Content Security Policy)	
BACKEND	12	17	DDoS(Distributed Denial of Service)	
BACKEND	13	17	DELETE 메서드(DELETE Method)	
BACKEND	14	17	DNS(Domain Name System)	
BACKEND	15	17	GET 메서드(GET Method)	
BACKEND	16	17	HSTS(HTTP Strict Transport Security)	
BACKEND	17	17	HTTP 플러드(HTTP Flood Attack)	
BACKEND	18	17	HTTP Keep-Alive(HTTP Keep-Alive)	
BACKEND	19	17	HTTP 헤더(HTTP Header)	
BACKEND	20	17	HTTP(HyperText Transfer Protocol)	
BACKEND	21	17	HTTPS(HyperText Transfer Protocol Secure)	
BACKEND	22	17	상태 모니터링(Health Check)	
BACKEND	23	17	상태 유지(Stateful)	
BACKEND	24	17	상태 코드 200(200 OK)	
BACKEND	25	17	상태 코드 201(201 Created)	
BACKEND	26	17	상태 코드 204(204 No Content)	
BACKEND	27	17	상태 코드 301(301 Moved Permanently)	
BACKEND	28	17	상태 코드 302(302 Found)	
BACKEND	29	17	상태 코드 400(400 Bad Request)	
BACKEND	30	17	상태 코드 401(401 Unauthorized)	
BACKEND	31	17	상태 코드 403(403 Forbidden)	
BACKEND	32	17	상태 코드 404(404 Not Found)	
BACKEND	33	17	상태 코드 500(500 Internal Server Error)	
BACKEND	34	17	상태 코드 502(502 Bad Gateway)	
BACKEND	35	17	상태 코드 503(503 Service Unavailable)	
BACKEND	36	17	상태 코드 504(504 Gateway Timeout)	
BACKEND	37	18	API 게이트웨이(API Gateway)	
BACKEND	38	18	Auth Provider(인증 제공자)	
BACKEND	39	18	Bearer 토큰(Bearer Token)	
BACKEND	40	18	CORS(Cross-Origin Resource Sharing)	
BACKEND	41	18	CSRF 토큰(CSRF Token)	
BACKEND	42	18	HTTP Basic 인증(HTTP Basic Authentication)	
BACKEND	43	18	HTTP Only 쿠키(HTTP Only Cookie)	
BACKEND	44	18	IAM 시스템(IAM System)	
BACKEND	45	18	OAuth 2.0	
BACKEND	46	18	OTP(One-Time Password)	
BACKEND	47	18	PKI(Public Key Infrastructure)	
BACKEND	48	18	Redis 세션 관리(Redis Session Store)	
BACKEND	49	18	SSO(Single Sign-On)	
BACKEND	50	18	인증 코드(Authentication Code)	
BACKEND	51	18	인증 트랜잭션(Auth Transaction)	
BACKEND	52	18	UUID 기반 인증(UUID-based Auth)	
BACKEND	53	19	비동기 처리(Asynchronous Processing)	
BACKEND	54	19	동기 처리(Synchronous Processing)	
BACKEND	55	19	논블로킹 I/O(Non-blocking I/O)	
BACKEND	56	19	블로킹 I/O(Blocking I/O)	
BACKEND	57	19	이벤트 루프(Event Loop)	
BACKEND	58	19	콜백(Callback)	
BACKEND	59	19	콜백 헬(Callback Hell)	
BACKEND	60	19	프로미스(Promise)	
BACKEND	61	19	퓨처(Future)	
BACKEND	62	19	컴플리터블 퓨처(CompletableFuture)	
BACKEND	63	19	리액티브 프로그래밍(Reactive Programming)	
BACKEND	64	19	리액터 패턴(Reactor Pattern)	
BACKEND	65	19	옵저버 패턴(Observer Pattern)	
BACKEND	66	19	퍼블리셔-서브스크라이버(Publisher-Subscriber)	
BACKEND	67	19	메시지 큐(Message Queue)	
BACKEND	68	19	이벤트 기반 아키텍처(Event-driven Architecture)	
BACKEND	69	19	멀티스레딩(Multithreading)	
BACKEND	70	19	멀티프로세싱(Multiprocessing)	
BACKEND	71	19	스레드 풀(Thread Pool)	
BACKEND	72	19	비동기 콜백(Async Callback)	
BACKEND	73	19	단일 스레드(Single Threaded)	
BACKEND	74	19	병렬 처리(Parallel Processing)	
BACKEND	75	19	동시성(Concurrency)	
BACKEND	76	19	레이스 컨디션(Race Condition)	
BACKEND	77	19	이벤트 소싱(Event Sourcing)	
BACKEND	78	19	명령-쿼리 책임 분리(CQRS)	
BACKEND	79	19	지연 실행(Lazy Execution)	
BACKEND	80	19	백그라운드 작업(Background Task)	
BACKEND	81	19	타임아웃(Timeout)	
BACKEND	82	19	재시도 로직(Retry Logic)	
BACKEND	83	19	Node.js(Node.js)	
BACKEND	84	19	Spring Async(스프링 비동기)	
BACKEND	85	19	WebFlux(스프링 웹플럭스)	
BACKEND	86	19	Project Reactor(프로젝트 리액터)	
BACKEND	87	19	처리량(Throughput)	
BACKEND	88	19	메시지 유실(Message Loss)	
BACKEND	89	19	비동기 트랜잭션(Async Transaction)	
BACKEND	90	19	스냅샷(Snapshot)	
BACKEND	91	21	Maven	
BACKEND	92	21	Mockito	
BACKEND	93	21	ModelMapper	
BACKEND	94	21	N+1 문제(N+1 Problem)	
BACKEND	95	21	Native Query	
BACKEND	96	21	어노테이션(Annotation)	
BACKEND	97	21	직렬화(Serialization)	
BACKEND	98	21	역직렬화(Deserialization)	
BACKEND	99	21	즉시 로딩(Eager Loading)	
BACKEND	100	21	지연 로딩(Lazy Loading)	
DATABASE	1	23	정규화(Normalization)	
DATABASE	2	23	제1정규형(1NF)	
DATABASE	3	23	제2정규형(2NF)	
DATABASE	4	23	제3정규형(3NF)	
DATABASE	5	23	보이스-코드 정규형(BCNF)	
DATABASE	6	23	제4정규형(4NF)	
DATABASE	7	23	반정규화(Denormalization)	
DATABASE	8	23	데이터 정의어(DDL)	
DATABASE	9	23	데이터 조작어(DML)	
DATABASE	10	23	데이터 제어어(DCL)	
DATABASE	11	23	관계형 데이터베이스(Relational Database)	
DATABASE	12	23	테이블(Table)	
DATABASE	13	23	행(Row, Record)	
DATABASE	14	23	열(Column, Field)	
DATABASE	15	23	기본 키(Primary Key)	
DATABASE	16	23	외래 키(Foreign Key)	
DATABASE	17	23	후보 키(Candidate Key)	
DATABASE	18	23	슈퍼 키(Super Key)	
DATABASE	19	23	대체 키(Alternate Key)	
DATABASE	20	23	복합 키(Composite Key)	
DATABASE	21	23	제약 조건(Constraint)	
DATABASE	22	23	고유 제약(Unique Constraint)	
DATABASE	23	23	체크 제약(Check Constraint)	
DATABASE	24	23	NOT NULL	
DATABASE	25	23	DEFAULT 값(Default Value)	
DATABASE	26	23	무결성 제약(Integrity Constraint)	
DATABASE	27	23	엔티티 무결성(Entity Integrity)	
DATABASE	28	23	참조 무결성(Referential Integrity)	
DATABASE	29	23	도메인 무결성(Domain Integrity)	
DATABASE	30	23	관계(Relation)	
DATABASE	31	23	스키마(Schema)	
DATABASE	32	23	데이터베이스 스키마(Database Schema)	
DATABASE	33	23	인스턴스(Instance)	
DATABASE	34	23	조인(Join)	
DATABASE	35	23	내부 조인(Inner Join)	
DATABASE	36	23	외부 조인(Outer Join)	
DATABASE	37	23	왼쪽 외부 조인(Left Outer Join)	
DATABASE	38	23	오른쪽 외부 조인(Right Outer Join)	
DATABASE	39	23	전체 외부 조인(Full Outer Join)	
DATABASE	40	23	셀프 조인(Self Join)	
DATABASE	41	23	내추럴 조인(Natural Join)	
DATABASE	42	23	교차 조인(Cross Join)	
DATABASE	43	23	집합 연산(Set Operation)	
DATABASE	44	23	합집합(UNION)	
DATABASE	45	23	교집합(INTERSECT)	
DATABASE	46	23	차집합(EXCEPT / MINUS)	
DATABASE	47	23	서브쿼리(Subquery)	
DATABASE	48	23	뷰(View)	
DATABASE	49	23	인덱스(Index)	
DATABASE	50	23	클러스터 인덱스(Clustered Index)	
DATABASE	51	23	넌클러스터 인덱스(Non-clustered Index)	
DATABASE	52	23	클러스터링(Clustering)	
DATABASE	53	24	INSERT	
DATABASE	54	24	ROLLBACK	
DATABASE	55	24	REVOKE	
DATABASE	56	24	REGEXP	
DATABASE	57	24	SAVEPOINT	
DATABASE	58	24	SELECT	
DATABASE	59	24	SELF JOIN	
DATABASE	60	24	TRIM	
DATABASE	61	24	UNION	
DATABASE	62	24	UNION ALL	
DATABASE	63	24	UNIQUE	
DATABASE	64	24	UPDATE	
DATABASE	65	24	UPSERT	
DATABASE	66	24	WHERE	
DATABASE	67	24	WHILE	
DATABASE	68	25	트랜잭션(Transaction)	
DATABASE	69	26	인덱스(Index)	
DATABASE	70	26	버퍼 캐시(Buffer Cache)	
DATABASE	71	27	캐싱(Caching)	
DATABASE	72	27	인메모리 캐시(In-Memory Cache)	
DATABASE	73	27	TTL 인덱스(TTL Index)	
DATABASE	74	27	다중 인덱스(Compound Index)	
DATABASE	75	28	일대일 관계(One-to-One)	
DATABASE	76	28	일대다 관계(One-to-Many)	
DATABASE	77	28	다대일 관계(Many-to-One)	
DATABASE	78	28	다대다 관계(Many-to-Many)	
DATABASE	79	28	연관관계(Association)	
DATABASE	80	28	양방향 매핑(Bidirectional Mapping)	
DATABASE	81	28	단방향 매핑(Unidirectional Mapping)	
DATABASE	82	28	조인(Join)	
DATABASE	83	28	조인 테이블(Join Table)	
DATABASE	84	28	컬럼 매핑(Column Mapping)	
DATABASE	85	28	테이블(Table)	
DATABASE	86	28	스키마(Schema)	
DATABASE	87	28	데이터베이스(Database)	
DATABASE	88	28	영속성(Persistence)	
DATABASE	89	28	식별 관계(Identifying Relationship)	
DATABASE	90	28	비식별 관계(Non-Identifying Relationship)	
DATABASE	91	28	고아 객체(Orphan Object)	
DATABASE	92	28	고아 제거(Orphan Removal)	
DATABASE	93	28	캐스케이드(Cascade)	
DATABASE	94	28	JPQL(Java Persistence Query Language)	
DATABASE	95	28	명시적 쿼리(Named Query / @Query)	
DATABASE	96	28	네이티브 쿼리(Native Query)	
DATABASE	97	28	동적 쿼리(Dynamic Query)	
DATABASE	98	28	엔티티 매니저(EntityManager)	
DATABASE	99	28	레포지토리(Repository)	
DATABASE	100	28	DAO(Data Access Object)	
NETWORK	1	29	IP 주소(IP Address)	
NETWORK	2	29	IPv4(Internet Protocol version 4)	
NETWORK	3	29	IPv6(Internet Protocol version 6)	
NETWORK	4	29	OSI 7계층(OSI 7 Layers)	
NETWORK	5	29	OSPF(Open Shortest Path First)	
NETWORK	6	29	L4 스위치(Layer 4 Switch)	
NETWORK	7	29	L7 스위치(Layer 7 Switch)	
NETWORK	8	29	LACP(Link Aggregation Control Protocol)	
NETWORK	9	29	LAN(Local Area Network)	
NETWORK	10	29	MAC 스푸핑(MAC Spoofing)	
NETWORK	11	29	MAC 주소(MAC Address)	
NETWORK	12	29	PAN(Personal Area Network)	
NETWORK	13	29	PAT(Port Address Translation)	
NETWORK	14	29	POP3(Post Office Protocol v3)	
NETWORK	15	29	RARP(Reverse ARP)	
NETWORK	16	29	RIP(Routing Information Protocol)	
NETWORK	17	29	SSL(Secure Sockets Layer)	
NETWORK	18	29	SYN 플러딩(SYN Flooding)	
NETWORK	19	29	SYN(Synchronize)	
NETWORK	20	29	TTL(Time To Live)	
